ImageName,FilterName,VariantName,ProcessingTime_ms,Success
buildings05,Sharpening,Balanced,1.000,true
buildings06,Sharpening,Balanced,1.000,true
buildings07,Sharpening,Balanced,1.000,true
buildings08,Sharpening,Balanced,1.000,true
buildings09,Sharpening,Balanced,1.000,true
buildings10,Sharpening,Balanced,1.000,true
buildings11,Sharpening,Balanced,1.000,true
buildings12,Sharpening,Balanced,1.000,true
buildings13,Sharpening,Balanced,1.000,true
buildings14,Sharpening,Balanced,1.000,true
buildings15,Sharpening,Balanced,1.000,true
buildings16,Sharpening,Balanced,1.000,true
buildings17,Sharpening,Balanced,1.000,true
buildings18,Sharpening,Balanced,1.000,true
buildings19,Sharpening,Balanced,1.000,true
buildings20,Sharpening,Balanced,1.000,true
buildings21,Sharpening,Balanced,1.000,true
buildings22,Sharpening,Balanced,1.000,true
buildings23,Sharpening,Balanced,1.000,true
buildings24,Sharpening,Balanced,1.000,true
buildings25,Sharpening,Balanced,1.000,true
buildings26,Sharpening,Balanced,1.000,true
buildings27,Sharpening,Balanced,1.000,true
buildings28,Sharpening,Balanced,1.000,true
buildings29,Sharpening,Balanced,1.000,true
buildings30,Sharpening,Balanced,1.000,true
buildings31,Sharpening,Balanced,1.000,true
buildings32,Sharpening,Balanced,1.000,true
buildings33,Sharpening,Balanced,1.000,true
buildings34,Sharpening,Balanced,1.000,true
buildings35,Sharpening,Balanced,1.000,true
buildings36,Sharpening,Balanced,1.000,true
buildings37,Sharpening,Balanced,1.000,true
buildings38,Sharpening,Balanced,1.000,true
buildings39,Sharpening,Balanced,1.000,true
buildings40,Sharpening,Balanced,1.000,true
buildings41,Sharpening,Balanced,1.000,true
buildings42,Sharpening,Balanced,1.000,true
buildings43,Sharpening,Balanced,1.000,true
buildings44,Sharpening,Balanced,1.000,true
buildings45,Sharpening,Balanced,1.000,true
buildings46,Sharpening,Balanced,1.000,true
buildings47,Sharpening,Balanced,1.000,true
buildings48,Sharpening,Balanced,1.000,true
buildings49,Sharpening,Balanced,1.000,true
buildings50,Sharpening,Balanced,1.000,true
buildings51,Sharpening,Balanced,1.000,true
buildings52,Sharpening,Balanced,1.000,true
buildings53,Sharpening,Balanced,1.000,true
buildings54,Sharpening,Balanced,1.000,true
buildings55,Sharpening,Balanced,1.000,true
buildings56,Sharpening,Balanced,1.000,true
buildings57,Sharpening,Balanced,1.000,true
buildings58,Sharpening,Balanced,1.000,true
buildings59,Sharpening,Balanced,1.000,true
buildings60,Sharpening,Balanced,1.000,true
buildings61,Sharpening,Balanced,1.000,true
buildings62,Sharpening,Balanced,1.000,true
buildings63,Sharpening,Balanced,1.000,true
buildings64,Sharpening,Balanced,1.000,true
buildings65,Sharpening,Balanced,1.000,true
buildings66,Sharpening,Balanced,1.000,true
buildings67,Sharpening,Balanced,1.000,true
buildings68,Sharpening,Balanced,1.000,true
buildings69,Sharpening,Balanced,1.000,true
buildings70,Sharpening,Balanced,1.000,true
buildings71,Sharpening,Balanced,1.000,true
buildings72,Sharpening,Balanced,1.000,true
buildings73,Sharpening,Balanced,1.000,true
buildings74,Sharpening,Balanced,1.000,true
buildings75,Sharpening,Balanced,1.000,true
buildings76,Sharpening,Balanced,1.000,true
buildings77,Sharpening,Balanced,1.000,true
buildings78,Sharpening,Balanced,1.000,true
buildings79,Sharpening,Balanced,1.000,true
buildings80,Sharpening,Balanced,1.000,true
buildings81,Sharpening,Balanced,1.000,true
buildings82,Sharpening,Balanced,2.000,true
buildings83,Sharpening,Balanced,3.000,true
buildings84,Sharpening,Balanced,2.000,true
buildings85,Sharpening,Balanced,2.000,true
buildings86,Sharpening,Balanced,2.000,true
buildings87,Sharpening,Balanced,3.000,true
buildings88,Sharpening,Balanced,1.000,true
buildings89,Sharpening,Balanced,1.000,true
buildings90,Sharpening,Balanced,4.000,true
buildings91,Sharpening,Balanced,1.000,true
buildings92,Sharpening,Balanced,1.000,true
buildings93,Sharpening,Balanced,1.000,true
buildings94,Sharpening,Balanced,1.000,true
buildings95,Sharpening,Balanced,1.000,true
buildings96,Sharpening,Balanced,1.000,true
buildings97,Sharpening,Balanced,1.000,true
buildings98,Sharpening,Balanced,1.000,true
buildings99,Sharpening,Balanced,1.000,true
buildings00,Sharpening,Cache Optimized,1.000,true
buildings01,Sharpening,Cache Optimized,1.000,true
buildings02,Sharpening,Cache Optimized,1.000,true
buildings03,Sharpening,Cache Optimized,1.000,true
buildings04,Sharpening,Cache Optimized,1.000,true
buildings05,Sharpening,Cache Optimized,1.000,true
buildings06,Sharpening,Cache Optimized,1.000,true
buildings07,Sharpening,Cache Optimized,1.000,true
buildings08,Sharpening,Cache Optimized,1.000,true
buildings09,Sharpening,Cache Optimized,1.000,true
buildings10,Sharpening,Cache Optimized,1.000,true
buildings11,Sharpening,Cache Optimized,1.000,true
buildings12,Sharpening,Cache Optimized,1.000,true
buildings13,Sharpening,Cache Optimized,1.000,true
buildings14,Sharpening,Cache Optimized,1.000,true
buildings15,Sharpening,Cache Optimized,1.000,true
buildings16,Sharpening,Cache Optimized,1.000,true
buildings17,Sharpening,Cache Optimized,1.000,true
buildings18,Sharpening,Cache Optimized,1.000,true
buildings19,Sharpening,Cache Optimized,1.000,true
buildings20,Sharpening,Cache Optimized,1.000,true
buildings21,Sharpening,Cache Optimized,1.000,true
buildings22,Sharpening,Cache Optimized,1.000,true
buildings23,Sharpening,Cache Optimized,1.000,true
buildings24,Sharpening,Cache Optimized,2.000,true
buildings25,Sharpening,Cache Optimized,1.000,true
buildings26,Sharpening,Cache Optimized,1.000,true
buildings27,Sharpening,Cache Optimized,1.000,true
buildings28,Sharpening,Cache Optimized,1.000,true
buildings29,Sharpening,Cache Optimized,1.000,true
buildings30,Sharpening,Cache Optimized,2.000,true
buildings31,Sharpening,Cache Optimized,2.000,true
buildings32,Sharpening,Cache Optimized,2.000,true
buildings33,Sharpening,Cache Optimized,2.000,true
buildings34,Sharpening,Cache Optimized,2.000,true
buildings35,Sharpening,Cache Optimized,2.000,true
buildings36,Sharpening,Cache Optimized,2.000,true
buildings37,Sharpening,Cache Optimized,2.000,true
buildings38,Sharpening,Cache Optimized,2.000,true
buildings39,Sharpening,Cache Optimized,2.000,true
buildings40,Sharpening,Cache Optimized,1.000,true
buildings41,Sharpening,Cache Optimized,2.000,true
buildings42,Sharpening,Cache Optimized,1.000,true
buildings43,Sharpening,Cache Optimized,1.000,true
buildings44,Sharpening,Cache Optimized,1.000,true
buildings45,Sharpening,Cache Optimized,1.000,true
buildings46,Sharpening,Cache Optimized,2.000,true
buildings47,Sharpening,Cache Optimized,1.000,true
buildings48,Sharpening,Cache Optimized,1.000,true
buildings49,Sharpening,Cache Optimized,2.000,true
buildings50,Sharpening,Cache Optimized,2.000,true
buildings51,Sharpening,Cache Optimized,2.000,true
buildings52,Sharpening,Cache Optimized,2.000,true
buildings53,Sharpening,Cache Optimized,2.000,true
buildings54,Sharpening,Cache Optimized,2.000,true
buildings55,Sharpening,Cache Optimized,2.000,true
buildings56,Sharpening,Cache Optimized,2.000,true
buildings57,Sharpening,Cache Optimized,2.000,true
buildings58,Sharpening,Cache Optimized,1.000,true
buildings59,Sharpening,Cache Optimized,2.000,true
buildings60,Sharpening,Cache Optimized,2.000,true
buildings61,Sharpening,Cache Optimized,2.000,true
buildings62,Sharpening,Cache Optimized,2.000,true
buildings63,Sharpening,Cache Optimized,2.000,true
buildings64,Sharpening,Cache Optimized,2.000,true
buildings65,Sharpening,Cache Optimized,2.000,true
buildings66,Sharpening,Cache Optimized,2.000,true
buildings67,Sharpening,Cache Optimized,2.000,true
buildings68,Sharpening,Cache Optimized,2.000,true
buildings69,Sharpening,Cache Optimized,1.000,true
buildings70,Sharpening,Cache Optimized,1.000,true
buildings71,Sharpening,Cache Optimized,2.000,true
buildings72,Sharpening,Cache Optimized,1.000,true
buildings73,Sharpening,Cache Optimized,2.000,true
buildings74,Sharpening,Cache Optimized,2.000,true
buildings75,Sharpening,Cache Optimized,1.000,true
buildings76,Sharpening,Cache Optimized,1.000,true
buildings77,Sharpening,Cache Optimized,1.000,true
buildings78,Sharpening,Cache Optimized,1.000,true
buildings79,Sharpening,Cache Optimized,1.000,true
buildings80,Sharpening,Cache Optimized,1.000,true
buildings81,Sharpening,Cache Optimized,2.000,true
buildings82,Sharpening,Cache Optimized,1.000,true
buildings83,Sharpening,Cache Optimized,2.000,true
buildings84,Sharpening,Cache Optimized,1.000,true
buildings85,Sharpening,Cache Optimized,2.000,true
buildings86,Sharpening,Cache Optimized,2.000,true
buildings87,Sharpening,Cache Optimized,2.000,true
buildings88,Sharpening,Cache Optimized,2.000,true
buildings89,Sharpening,Cache Optimized,2.000,true
buildings90,Sharpening,Cache Optimized,2.000,true
buildings91,Sharpening,Cache Optimized,2.000,true
buildings92,Sharpening,Cache Optimized,2.000,true
buildings93,Sharpening,Cache Optimized,2.000,true
buildings94,Sharpening,Cache Optimized,2.000,true
buildings95,Sharpening,Cache Optimized,2.000,true
buildings96,Sharpening,Cache Optimized,1.000,true
buildings97,Sharpening,Cache Optimized,2.000,true
buildings98,Sharpening,Cache Optimized,2.000,true
buildings99,Sharpening,Cache Optimized,2.000,true
buildings00,Sharpening,Raw Array,4.000,true
buildings01,Sharpening,Raw Array,3.000,true
buildings02,Sharpening,Raw Array,3.000,true
buildings03,Sharpening,Raw Array,3.000,true
buildings04,Sharpening,Raw Array,3.000,true
buildings05,Sharpening,Raw Array,3.000,true
buildings06,Sharpening,Raw Array,3.000,true
buildings07,Sharpening,Raw Array,3.000,true
buildings08,Sharpening,Raw Array,3.000,true
buildings09,Sharpening,Raw Array,3.000,true
buildings10,Sharpening,Raw Array,3.000,true
buildings11,Sharpening,Raw Array,3.000,true
buildings12,Sharpening,Raw Array,3.000,true
buildings13,Sharpening,Raw Array,3.000,true
buildings14,Sharpening,Raw Array,3.000,true
buildings15,Sharpening,Raw Array,3.000,true
buildings16,Sharpening,Raw Array,3.000,true
buildings17,Sharpening,Raw Array,3.000,true
buildings18,Sharpening,Raw Array,3.000,true
buildings19,Sharpening,Raw Array,3.000,true
buildings20,Sharpening,Raw Array,3.000,true
buildings21,Sharpening,Raw Array,3.000,true
buildings22,Sharpening,Raw Array,3.000,true
buildings23,Sharpening,Raw Array,3.000,true
buildings24,Sharpening,Raw Array,3.000,true
buildings25,Sharpening,Raw Array,3.000,true
buildings26,Sharpening,Raw Array,3.000,true
buildings27,Sharpening,Raw Array,3.000,true
buildings28,Sharpening,Raw Array,3.000,true
buildings29,Sharpening,Raw Array,3.000,true
buildings30,Sharpening,Raw Array,4.000,true
buildings31,Sharpening,Raw Array,3.000,true
buildings32,Sharpening,Raw Array,3.000,true
buildings33,Sharpening,Raw Array,3.000,true
buildings34,Sharpening,Raw Array,3.000,true
buildings35,Sharpening,Raw Array,3.000,true
buildings36,Sharpening,Raw Array,2.000,true
buildings37,Sharpening,Raw Array,2.000,true
buildings38,Sharpening,Raw Array,3.000,true
buildings39,Sharpening,Raw Array,3.000,true
buildings40,Sharpening,Raw Array,3.000,true
buildings41,Sharpening,Raw Array,3.000,true
buildings42,Sharpening,Raw Array,3.000,true
buildings43,Sharpening,Raw Array,3.000,true
buildings44,Sharpening,Raw Array,3.000,true
buildings45,Sharpening,Raw Array,3.000,true
buildings46,Sharpening,Raw Array,3.000,true
buildings47,Sharpening,Raw Array,3.000,true
buildings48,Sharpening,Raw Array,3.000,true
buildings49,Sharpening,Raw Array,3.000,true
buildings50,Sharpening,Raw Array,2.000,true
buildings51,Sharpening,Raw Array,3.000,true
buildings52,Sharpening,Raw Array,2.000,true
buildings53,Sharpening,Raw Array,3.000,true
buildings54,Sharpening,Raw Array,3.000,true
buildings55,Sharpening,Raw Array,3.000,true
buildings56,Sharpening,Raw Array,3.000,true
buildings57,Sharpening,Raw Array,3.000,true
buildings58,Sharpening,Raw Array,3.000,true
buildings59,Sharpening,Raw Array,3.000,true
buildings60,Sharpening,Raw Array,3.000,true
buildings61,Sharpening,Raw Array,3.000,true
buildings62,Sharpening,Raw Array,3.000,true
buildings63,Sharpening,Raw Array,3.000,true
buildings64,Sharpening,Raw Array,3.000,true
buildings65,Sharpening,Raw Array,3.000,true
buildings66,Sharpening,Raw Array,3.000,true
buildings67,Sharpening,Raw Array,3.000,true
buildings68,Sharpening,Raw Array,3.000,true
buildings69,Sharpening,Raw Array,3.000,true
buildings70,Sharpening,Raw Array,3.000,true
buildings71,Sharpening,Raw Array,3.000,true
buildings72,Sharpening,Raw Array,3.000,true
buildings73,Sharpening,Raw Array,3.000,true
buildings74,Sharpening,Raw Array,3.000,true
buildings75,Sharpening,Raw Array,4.000,true
buildings76,Sharpening,Raw Array,4.000,true
buildings77,Sharpening,Raw Array,3.000,true
buildings78,Sharpening,Raw Array,3.000,true
buildings79,Sharpening,Raw Array,4.000,true
buildings80,Sharpening,Raw Array,4.000,true
buildings81,Sharpening,Raw Array,3.000,true
buildings82,Sharpening,Raw Array,3.000,true
buildings83,Sharpening,Raw Array,3.000,true
buildings84,Sharpening,Raw Array,3.000,true
buildings85,Sharpening,Raw Array,3.000,true
buildings86,Sharpening,Raw Array,3.000,true
buildings87,Sharpening,Raw Array,3.000,true
buildings88,Sharpening,Raw Array,3.000,true
buildings89,Sharpening,Raw Array,2.000,true
buildings90,Sharpening,Raw Array,3.000,true
buildings91,Sharpening,Raw Array,3.000,true
buildings92,Sharpening,Raw Array,3.000,true
buildings93,Sharpening,Raw Array,3.000,true
buildings94,Sharpening,Raw Array,3.000,true
buildings95,Sharpening,Raw Array,3.000,true
buildings96,Sharpening,Raw Array,3.000,true
buildings97,Sharpening,Raw Array,3.000,true
buildings98,Sharpening,Raw Array,3.000,true
buildings99,Sharpening,Raw Array,3.000,true
buildings00,Laplacian,Standard,2.000,true
buildings01,Laplacian,Standard,2.000,true
buildings02,Laplacian,Standard,2.000,true
buildings03,Laplacian,Standard,2.000,true
buildings04,Laplacian,Standard,2.000,true
buildings05,Laplacian,Standard,2.000,true
buildings06,Laplacian,Standard,2.000,true
buildings07,Laplacian,Standard,2.000,true
buildings08,Laplacian,Standard,2.000,true
buildings09,Laplacian,Standard,2.000,true
buildings10,Laplacian,Standard,2.000,true
buildings11,Laplacian,Standard,2.000,true
buildings12,Laplacian,Standard,2.000,true
buildings13,Laplacian,Standard,2.000,true
buildings14,Laplacian,Standard,2.000,true
buildings15,Laplacian,Standard,2.000,true
buildings16,Laplacian,Standard,2.000,true
buildings17,Laplacian,Standard,2.000,true
buildings18,Laplacian,Standard,2.000,true
buildings19,Laplacian,Standard,2.000,true
buildings20,Laplacian,Standard,2.000,true
buildings21,Laplacian,Standard,2.000,true
buildings22,Laplacian,Standard,2.000,true
buildings23,Laplacian,Standard,2.000,true
buildings24,Laplacian,Standard,2.000,true
buildings25,Laplacian,Standard,2.000,true
buildings26,Laplacian,Standard,2.000,true
buildings27,Laplacian,Standard,2.000,true
buildings28,Laplacian,Standard,2.000,true
buildings29,Laplacian,Standard,2.000,true
buildings30,Laplacian,Standard,2.000,true
buildings31,Laplacian,Standard,2.000,true
buildings32,Laplacian,Standard,2.000,true
buildings33,Laplacian,Standard,2.000,true
buildings34,Laplacian,Standard,2.000,true
buildings35,Laplacian,Standard,2.000,true
buildings36,Laplacian,Standard,2.000,true
buildings37,Laplacian,Standard,2.000,true
buildings38,Laplacian,Standard,2.000,true
buildings39,Laplacian,Standard,2.000,true
buildings40,Laplacian,Standard,2.000,true
buildings41,Laplacian,Standard,2.000,true
buildings42,Laplacian,Standard,2.000,true
buildings43,Laplacian,Standard,2.000,true
buildings44,Laplacian,Standard,2.000,true
buildings45,Laplacian,Standard,2.000,true
buildings46,Laplacian,Standard,2.000,true
buildings47,Laplacian,Standard,2.000,true
buildings48,Laplacian,Standard,2.000,true
buildings49,Laplacian,Standard,2.000,true
buildings50,Laplacian,Standard,2.000,true
buildings51,Laplacian,Standard,2.000,true
buildings52,Laplacian,Standard,2.000,true
buildings53,Laplacian,Standard,2.000,true
buildings54,Laplacian,Standard,2.000,true
buildings55,Laplacian,Standard,2.000,true
buildings56,Laplacian,Standard,2.000,true
buildings57,Laplacian,Standard,2.000,true
buildings58,Laplacian,Standard,2.000,true
buildings59,Laplacian,Standard,2.000,true
buildings60,Laplacian,Standard,2.000,true
buildings61,Laplacian,Standard,2.000,true
buildings62,Laplacian,Standard,2.000,true
buildings63,Laplacian,Standard,2.000,true
buildings64,Laplacian,Standard,2.000,true
buildings65,Laplacian,Standard,2.000,true
buildings66,Laplacian,Standard,2.000,true
buildings67,Laplacian,Standard,3.000,true
buildings68,Laplacian,Standard,2.000,true
buildings69,Laplacian,Standard,3.000,true
buildings70,Laplacian,Standard,3.000,true
buildings71,Laplacian,Standard,3.000,true
buildings72,Laplacian,Standard,2.000,true
buildings73,Laplacian,Standard,2.000,true
buildings74,Laplacian,Standard,3.000,true
buildings75,Laplacian,Standard,3.000,true
buildings76,Laplacian,Standard,3.000,true
buildings77,Laplacian,Standard,2.000,true
buildings78,Laplacian,Standard,2.000,true
buildings79,Laplacian,Standard,2.000,true
buildings80,Laplacian,Standard,2.000,true
buildings81,Laplacian,Standard,2.000,true
buildings82,Laplacian,Standard,2.000,true
buildings83,Laplacian,Standard,2.000,true
buildings84,Laplacian,Standard,2.000,true
buildings85,Laplacian,Standard,2.000,true
buildings86,Laplacian,Standard,2.000,true
buildings87,Laplacian,Standard,2.000,true
buildings88,Laplacian,Standard,2.000,true
buildings89,Laplacian,Standard,2.000,true
buildings90,Laplacian,Standard,2.000,true
buildings91,Laplacian,Standard,2.000,true
buildings92,Laplacian,Standard,2.000,true
buildings93,Laplacian,Standard,2.000,true
buildings94,Laplacian,Standard,2.000,true
buildings95,Laplacian,Standard,2.000,true
buildings96,Laplacian,Standard,2.000,true
buildings97,Laplacian,Standard,2.000,true
buildings98,Laplacian,Standard,2.000,true
buildings99,Laplacian,Standard,2.000,true
buildings00,Laplacian,Balanced,1.000,true
buildings01,Laplacian,Balanced,1.000,true
buildings02,Laplacian,Balanced,1.000,true
buildings03,Laplacian,Balanced,1.000,true
buildings04,Laplacian,Balanced,2.000,true
buildings05,Laplacian,Balanced,1.000,true
buildings06,Laplacian,Balanced,1.000,true
buildings07,Laplacian,Balanced,1.000,true
buildings08,Laplacian,Balanced,1.000,true
buildings09,Laplacian,Balanced,1.000,true
buildings10,Laplacian,Balanced,1.000,true
buildings11,Laplacian,Balanced,1.000,true
buildings12,Laplacian,Balanced,1.000,true
buildings13,Laplacian,Balanced,1.000,true
buildings14,Laplacian,Balanced,1.000,true
buildings15,Laplacian,Balanced,1.000,true
buildings16,Laplacian,Balanced,3.000,true
buildings17,Laplacian,Balanced,1.000,true
buildings18,Laplacian,Balanced,1.000,true
buildings19,Laplacian,Balanced,1.000,true
buildings20,Laplacian,Balanced,1.000,true
buildings21,Laplacian,Balanced,1.000,true
buildings22,Laplacian,Balanced,1.000,true
buildings23,Laplacian,Balanced,1.000,true
buildings24,Laplacian,Balanced,1.000,true
buildings25,Laplacian,Balanced,1.000,true
buildings26,Laplacian,Balanced,1.000,true
buildings27,Laplacian,Balanced,1.000,true
buildings28,Laplacian,Balanced,1.000,true
buildings29,Laplacian,Balanced,1.000,true
buildings30,Laplacian,Balanced,1.000,true
buildings31,Laplacian,Balanced,1.000,true
buildings32,Laplacian,Balanced,1.000,true
buildings33,Laplacian,Balanced,1.000,true
buildings34,Laplacian,Balanced,1.000,true
buildings35,Laplacian,Balanced,1.000,true
buildings36,Laplacian,Balanced,1.000,true
buildings37,Laplacian,Balanced,1.000,true
buildings38,Laplacian,Balanced,1.000,true
buildings39,Laplacian,Balanced,1.000,true
buildings40,Laplacian,Balanced,1.000,true
buildings41,Laplacian,Balanced,1.000,true
buildings42,Laplacian,Balanced,1.000,true
buildings43,Laplacian,Balanced,1.000,true
buildings44,Laplacian,Balanced,1.000,true
buildings45,Laplacian,Balanced,1.000,true
buildings46,Laplacian,Balanced,1.000,true
buildings47,Laplacian,Balanced,1.000,true
buildings48,Laplacian,Balanced,1.000,true
buildings49,Laplacian,Balanced,1.000,true
buildings50,Laplacian,Balanced,1.000,true
buildings51,Laplacian,Balanced,1.000,true
buildings52,Laplacian,Balanced,1.000,true
buildings53,Laplacian,Balanced,1.000,true
buildings54,Laplacian,Balanced,1.000,true
buildings55,Laplacian,Balanced,1.000,true
buildings56,Laplacian,Balanced,1.000,true
buildings57,Laplacian,Balanced,1.000,true
buildings58,Laplacian,Balanced,1.000,true
buildings59,Laplacian,Balanced,1.000,true
buildings60,Laplacian,Balanced,1.000,true
buildings61,Laplacian,Balanced,1.000,true
buildings62,Laplacian,Balanced,1.000,true
buildings63,Laplacian,Balanced,1.000,true
buildings64,Laplacian,Balanced,1.000,true
buildings65,Laplacian,Balanced,1.000,true
buildings66,Laplacian,Balanced,1.000,true
buildings67,Laplacian,Balanced,1.000,true
buildings68,Laplacian,Balanced,1.000,true
buildings69,Laplacian,Balanced,1.000,true
buildings70,Laplacian,Balanced,1.000,true
buildings71,Laplacian,Balanced,1.000,true
buildings72,Laplacian,Balanced,1.000,true
buildings73,Laplacian,Balanced,1.000,true
buildings74,Laplacian,Balanced,1.000,true
buildings75,Laplacian,Balanced,1.000,true
buildings76,Laplacian,Balanced,1.000,true
buildings77,Laplacian,Balanced,1.000,true
buildings78,Laplacian,Balanced,1.000,true
buildings79,Laplacian,Balanced,1.000,true
buildings80,Laplacian,Balanced,1.000,true
buildings81,Laplacian,Balanced,1.000,true
buildings82,Laplacian,Balanced,1.000,true
buildings83,Laplacian,Balanced,1.000,true
buildings84,Laplacian,Balanced,1.000,true
buildings85,Laplacian,Balanced,1.000,true
buildings86,Laplacian,Balanced,1.000,true
buildings87,Laplacian,Balanced,1.000,true
buildings88,Laplacian,Balanced,1.000,true
buildings89,Laplacian,Balanced,1.000,true
buildings90,Laplacian,Balanced,1.000,true
buildings91,Laplacian,Balanced,1.000,true
buildings92,Laplacian,Balanced,1.000,true
buildings93,Laplacian,Balanced,1.000,true
buildings94,Laplacian,Balanced,1.000,true
buildings95,Laplacian,Balanced,1.000,true
buildings96,Laplacian,Balanced,1.000,true
buildings97,Laplacian,Balanced,1.000,true
buildings98,Laplacian,Balanced,1.000,true
buildings99,Laplacian,Balanced,1.000,true
buildings00,Laplacian,Cache Optimized,1.000,true
buildings01,Laplacian,Cache Optimized,1.000,true
buildings02,Laplacian,Cache Optimized,1.000,true
buildings03,Laplacian,Cache Optimized,1.000,true
buildings04,Laplacian,Cache Optimized,1.000,true
buildings05,Laplacian,Cache Optimized,1.000,true
buildings06,Laplacian,Cache Optimized,1.000,true
buildings07,Laplacian,Cache Optimized,1.000,true
buildings08,Laplacian,Cache Optimized,1.000,true
buildings09,Laplacian,Cache Optimized,1.000,true
buildings10,Laplacian,Cache Optimized,1.000,true
buildings11,Laplacian,Cache Optimized,1.000,true
buildings12,Laplacian,Cache Optimized,1.000,true
buildings13,Laplacian,Cache Optimized,1.000,true
buildings14,Laplacian,Cache Optimized,2.000,true
buildings15,Laplacian,Cache Optimized,1.000,true
buildings16,Laplacian,Cache Optimized,1.000,true
buildings17,Laplacian,Cache Optimized,1.000,true
buildings18,Laplacian,Cache Optimized,1.000,true
buildings19,Laplacian,Cache Optimized,1.000,true
buildings20,Laplacian,Cache Optimized,1.000,true
buildings21,Laplacian,Cache Optimized,1.000,true
buildings22,Laplacian,Cache Optimized,1.000,true
buildings23,Laplacian,Cache Optimized,1.000,true
buildings24,Laplacian,Cache Optimized,1.000,true
buildings25,Laplacian,Cache Optimized,1.000,true
buildings26,Laplacian,Cache Optimized,1.000,true
buildings27,Laplacian,Cache Optimized,1.000,true
buildings28,Laplacian,Cache Optimized,1.000,true
buildings29,Laplacian,Cache Optimized,1.000,true
buildings30,Laplacian,Cache Optimized,1.000,true
buildings31,Laplacian,Cache Optimized,1.000,true
buildings32,Laplacian,Cache Optimized,1.000,true
buildings33,Laplacian,Cache Optimized,1.000,true
buildings34,Laplacian,Cache Optimized,1.000,true
buildings35,Laplacian,Cache Optimized,1.000,true
buildings36,Laplacian,Cache Optimized,1.000,true
buildings37,Laplacian,Cache Optimized,1.000,true
buildings38,Laplacian,Cache Optimized,2.000,true
buildings39,Laplacian,Cache Optimized,1.000,true
buildings40,Laplacian,Cache Optimized,1.000,true
buildings41,Laplacian,Cache Optimized,1.000,true
buildings42,Laplacian,Cache Optimized,1.000,true
buildings43,Laplacian,Cache Optimized,2.000,true
buildings44,Laplacian,Cache Optimized,1.000,true
buildings45,Laplacian,Cache Optimized,2.000,true
buildings46,Laplacian,Cache Optimized,1.000,true
buildings47,Laplacian,Cache Optimized,1.000,true
buildings48,Laplacian,Cache Optimized,1.000,true
buildings49,Laplacian,Cache Optimized,1.000,true
buildings50,Laplacian,Cache Optimized,1.000,true
buildings51,Laplacian,Cache Optimized,1.000,true
buildings52,Laplacian,Cache Optimized,1.000,true
buildings53,Laplacian,Cache Optimized,1.000,true
buildings54,Laplacian,Cache Optimized,1.000,true
buildings55,Laplacian,Cache Optimized,1.000,true
buildings56,Laplacian,Cache Optimized,1.000,true
buildings57,Laplacian,Cache Optimized,1.000,true
buildings58,Laplacian,Cache Optimized,1.000,true
buildings59,Laplacian,Cache Optimized,1.000,true
buildings60,Laplacian,Cache Optimized,2.000,true
buildings61,Laplacian,Cache Optimized,1.000,true
buildings62,Laplacian,Cache Optimized,1.000,true
buildings63,Laplacian,Cache Optimized,1.000,true
buildings64,Laplacian,Cache Optimized,1.000,true
buildings65,Laplacian,Cache Optimized,1.000,true
buildings66,Laplacian,Cache Optimized,1.000,true
buildings67,Laplacian,Cache Optimized,1.000,true
buildings68,Laplacian,Cache Optimized,1.000,true
buildings69,Laplacian,Cache Optimized,1.000,true
buildings70,Laplacian,Cache Optimized,1.000,true
buildings71,Laplacian,Cache Optimized,1.000,true
buildings72,Laplacian,Cache Optimized,1.000,true
buildings73,Laplacian,Cache Optimized,1.000,true
buildings74,Laplacian,Cache Optimized,1.000,true
buildings75,Laplacian,Cache Optimized,1.000,true
buildings76,Laplacian,Cache Optimized,1.000,true
buildings77,Laplacian,Cache Optimized,1.000,true
buildings78,Laplacian,Cache Optimized,1.000,true
buildings79,Laplacian,Cache Optimized,1.000,true
buildings80,Laplacian,Cache Optimized,1.000,true
buildings81,Laplacian,Cache Optimized,1.000,true
buildings82,Laplacian,Cache Optimized,1.000,true
buildings83,Laplacian,Cache Optimized,1.000,true
buildings84,Laplacian,Cache Optimized,1.000,true
buildings85,Laplacian,Cache Optimized,2.000,true
buildings86,Laplacian,Cache Optimized,2.000,true
buildings87,Laplacian,Cache Optimized,2.000,true
buildings88,Laplacian,Cache Optimized,2.000,true
buildings89,Laplacian,Cache Optimized,2.000,true
buildings90,Laplacian,Cache Optimized,1.000,true
buildings91,Laplacian,Cache Optimized,1.000,true
buildings92,Laplacian,Cache Optimized,1.000,true
buildings93,Laplacian,Cache Optimized,1.000,true
buildings94,Laplacian,Cache Optimized,1.000,true
buildings95,Laplacian,Cache Optimized,1.000,true
buildings96,Laplacian,Cache Optimized,1.000,true
buildings97,Laplacian,Cache Optimized,1.000,true
buildings98,Laplacian,Cache Optimized,1.000,true
buildings99,Laplacian,Cache Optimized,1.000,true
buildings00,Laplacian,Raw Array,3.000,true
buildings01,Laplacian,Raw Array,3.000,true
buildings02,Laplacian,Raw Array,3.000,true
buildings03,Laplacian,Raw Array,3.000,true
buildings04,Laplacian,Raw Array,3.000,true
buildings05,Laplacian,Raw Array,3.000,true
buildings06,Laplacian,Raw Array,3.000,true
buildings07,Laplacian,Raw Array,3.000,true
buildings08,Laplacian,Raw Array,3.000,true
buildings09,Laplacian,Raw Array,3.000,true
buildings10,Laplacian,Raw Array,3.000,true
buildings11,Laplacian,Raw Array,3.000,true
